,ip_address,home_lat,home_lon,work_lat,work_lon,leisure_lan,leisure_lon
55,148.184.155.201,46.53665743993727,6.575960575712088,46.53769076173784,6.573417179766816,46.53769076173784,6.573417179766817
56,148.198.98.205,46.55799494522263,6.572065538671336,46.56219523756007,6.578396130657112,,
57,149.36.132.17,46.52432036865705,6.5504493207256305,46.52184350250189,6.582789297417716,46.52693073103209,6.553361026480406
58,150.10.128.218,46.53208336901415,6.575085448847319,46.53054456558296,6.5738587237080575,46.53348639823881,6.574006110717793
59,152.115.234.99,46.52753146845545,6.622082256597748,46.5421341683893,6.564236541277055,46.524410486212304,6.625245575755371
60,154.241.0.45,46.54770439347994,6.570948869476083,46.522179652714684,6.578626016167531,46.542125508320815,6.571498028147993
61,156.148.169.71,46.56917669301612,6.642400892973268,46.56881995574409,6.642941767104241,46.5688199557441,6.64294176710424
62,157.252.251.212,46.519548812325475,6.609912662756806,46.5407945335009,6.647315431111454,46.518358956917496,6.6040908109111225
63,159.118.124.69,46.52941519324924,6.583668226303588,46.54622162104132,6.580625621044894,,
64,163.177.121.157,46.54193576652364,6.589939374575381,46.520903436993635,6.613858586304443,46.53539723980051,6.58174391100451
65,163.180.140.74,46.52856079027027,6.631351863364711,46.54079453350091,6.647315431111453,46.530348955292325,6.635416791907451
66,166.3.233.225,46.54798944925552,6.645860365522411,46.55107163808287,6.618198724563677,46.54798944925552,6.645860365522413
67,166.63.10.195,46.51598145557709,6.609023123431117,46.541133184348,6.597673448354418,46.51910367874458,6.602880620768144
68,17.31.78.253,46.518087506202704,6.609351729189718,46.5684471723514,6.612007421146351,46.51771592680658,6.607285556126612
69,171.102.165.236,46.55058765758253,6.649575205396806,46.5684471723514,6.612007421146351,46.549369634227624,6.646761835752964
70,173.88.30.87,46.5343948235841,6.625878300384275,46.5343948235841,6.625878300384276,,
71,174.151.217.219,46.5184423859717,6.622542995457955,46.52030395683175,6.628951542353067,46.52030395683175,6.628951542353067
72,175.42.106.82,46.562443656835285,6.64557145225506,46.55698786381022,6.615454534560619,46.5596002440313,6.644807694353547
73,175.43.40.163,46.551170172474656,6.647649002368083,46.520002985391265,6.591259889093861,46.54947920093563,6.646874278869025
74,18.134.157.178,46.54685628432406,6.638686696720697,46.56748779729453,6.622810821844466,46.54589046387058,6.636943951844813
75,18.204.22.223,46.56281490672008,6.64375513743622,46.560171909490215,6.648719746247985,46.560171909490215,6.648719746247985
76,18.32.136.165,46.56025307651261,6.620866060390487,46.53459873318287,6.605685295084861,46.56124732736665,6.623012391353159
77,18.52.26.2,46.56068647997178,6.626962485016818,46.52578117179066,6.600312404721805,46.561247327366665,6.623012391353159
78,180.226.4.53,46.53563549196545,6.60360171556608,46.522179652714684,6.578626016167531,46.53843714287602,6.602271548598164
79,181.239.94.112,46.55095131177136,6.584687767277779,46.53646078474718,6.616016520098503,46.54987279652848,6.582757515785052
80,182.2.239.27,46.535387052723415,6.5712489525860605,46.54113318434799,6.597673448354418,46.53562944906701,6.574720525973535
81,182.92.28.40,46.5155636877895,6.61553972519322,46.53646078474716,6.616016520098502,46.5155636877895,6.615539725193221
82,187.69.159.223,46.52877673149951,6.609020486413249,46.52217965271468,6.578626016167531,46.53164924305743,6.6068088387306805
83,189.222.3.241,46.549436667171896,6.6096054168107585,46.54648429922497,6.57344706420223,46.55034241161493,6.602852498331299
84,19.209.233.227,46.523329597636454,6.626207262921377,46.5278262279713,6.627547044490807,,
85,19.24.38.167,46.54116330407821,6.5717750748470305,46.556734425518854,6.593540410965856,,
86,19.37.175.16,46.518051546176686,6.628848046290495,46.530255387497405,6.585234443083124,46.52030395683175,6.628951542353067
87,190.220.254.252,46.51932870600342,6.5610638921225695,46.541133184348006,6.597673448354418,46.52050186377512,6.562632321686435
88,191.78.122.246,46.5079175748129,6.629721077307051,46.526786827517775,6.576499968386722,46.51032483503831,6.620990696572316
89,194.153.241.86,46.51699328278165,6.638153043888102,46.54849046584164,6.615589389063845,46.51507444661006,6.630618220662928
90,194.89.78.49,46.55799494522263,6.572065538671336,46.56219523756007,6.578396130657112,46.56219523756007,6.578396130657112
91,197.134.251.204,46.51149625919493,6.638691741119403,46.520794247046844,6.579619289856219,46.51293511268757,6.634070885163769
92,20.194.91.153,46.53302879755496,6.610427136924911,46.544910189537966,6.598044109751461,46.5335876158948,6.619182889298738
93,200.20.52.81,46.53107439057861,6.603576708748624,46.52779159387114,6.597571228217989,46.53107439057861,6.603576708748624
94,201.147.34.165,46.52836317854685,6.57330955528229,46.52217965271469,6.578626016167531,46.52874067016605,6.575120665879649
95,202.161.113.142,46.5155636877895,6.615539725193222,46.532942221405094,6.591174086010504,46.5155636877895,6.615539725193222
96,202.39.106.20,46.549414916090825,6.6308746443421995,46.55525386239025,6.638705965250762,46.555253862390245,6.638705965250761
97,203.24.85.254,46.55626358771141,6.591222669318815,46.53591906517015,6.5754877393714155,46.55836781002707,6.599673120084034
98,204.146.211.61,46.507000532954336,6.626434535850412,46.54673993140806,6.57737743004016,46.50993850266075,6.623808625085497
99,205.217.178.129,46.52733405868255,6.552217249560228,46.53647787290877,6.580334460506645,46.525173546461055,6.55766162366733
100,208.129.163.212,46.565568384126415,6.576238045726298,46.536460784747156,6.616016520098501,46.565568384126415,6.576238045726297
101,208.156.187.81,46.53905317378651,6.617777826888394,46.54104687776021,6.61259119510408,46.54104687776021,6.612591195104079
102,21.97.153.208,46.53656661352452,6.558755651256149,46.523222357067546,6.569618055391519,46.5407278429775,6.55922235390869
103,210.229.8.27,46.52738868108303,6.6136246101303175,46.55110456416907,6.64573343937228,46.52738868108303,6.613624610130319
104,210.68.124.185,46.56917669301612,6.642400892973268,46.53976081739804,6.574063213164035,46.56920952755544,6.6495311292911286
105,211.193.115.52,46.5638488106658,6.594140662382369,46.523222357067546,6.569618055391519,46.56792155827954,6.593651956085694
106,22.89.99.232,46.55537130938439,6.611089267014504,46.55824758482932,6.606724163400366,46.55277244215641,6.612931455154788
107,220.23.41.202,46.55141096802434,6.621516219946226,46.526786827517775,6.576499968386722,46.55110943570394,6.6211307368230505
108,222.215.127.43,46.55998101235366,6.598492025794768,46.56014415936724,6.598203678264672,46.560144159367226,6.598203678264672
109,224.203.30.107,46.52915570266952,6.6273559262442046,46.5421341683893,6.564236541277057,46.528557879129764,6.623285781699165
110,227.101.137.102,46.55233420791458,6.580213015411177,46.5276215199923,6.565885586749954,46.54987279652848,6.58275751578505
111,229.89.219.178,46.55818826012992,6.581040255697304,46.520002985391244,6.591259889093861,46.5567023165945,6.58346675465523
112,23.32.131.49,46.547415451018765,6.648706227609515,46.529329911293566,6.569445450829043,46.548031221111074,6.642394290808252
113,230.106.55.51,46.55029269699835,6.567196229100139,46.55252166054098,6.622535132777764,46.55425529332338,6.568311905114485
114,230.117.18.126,46.51639200770074,6.614822138808356,46.52779159387114,6.59757122821799,46.51561271074229,6.6154917372957325
115,230.200.203.199,46.56350500194433,6.616128789156959,46.567487797294554,6.622810821844465,46.56830858426094,6.618101043526996
116,231.216.0.104,46.53851658404155,6.601979469984049,46.536808173851036,6.604243974608491,46.53680817385104,6.604243974608491
117,232.230.163.5,46.51699328278165,6.6381530438881,46.52941519324924,6.583668226303588,46.515074446610065,6.630618220662929
118,232.7.240.191,46.56201569603773,6.569334286484226,46.5323844765592,6.585524740802544,46.559140968029766,6.568463328818293
119,233.143.85.157,46.56451318594771,6.613890914575416,46.54079453350091,6.647315431111453,46.56352911017298,6.610314288949249
120,233.228.129.122,46.56014415936724,6.598203678264671,46.56489716353281,6.624231814027893,46.56014415936725,6.598203678264671
121,236.195.248.12,46.50547984922185,6.647003420241536,46.541163304078204,6.5717750748470305,46.505158304829834,6.646665915055558
122,237.144.218.252,46.530466985886044,6.619628280368615,46.54242230623346,6.577281728790473,46.53406847694781,6.61809334976229
123,237.34.214.242,46.55997258864925,6.6083749406423165,46.522179652714684,6.578626016167531,46.56183411981479,6.606311446769356
124,239.43.202.171,46.52332959763645,6.626207262921378,46.52184350250187,6.582789297417716,46.52603167401881,6.620173307139981
125,24.103.222.44,46.56384881066581,6.59414066238237,46.53647787290877,6.580334460506644,46.56701747735918,6.59180198440561
126,240.166.18.225,46.54113318434799,6.597673448354417,46.56793392871534,6.610247371519883,,
127,242.216.225.78,46.56548607015576,6.649854303084311,46.53976081739804,6.574063213164035,46.56920952755545,6.64953112929113
128,244.190.169.115,46.54729357204303,6.648579477665008,46.54078235268317,6.591896587758606,46.54798944925552,6.645860365522413
129,245.191.255.251,46.51585318230128,6.620696945936285,46.523222357067546,6.569618055391519,46.51637128568547,6.622289267252756
130,245.245.186.65,46.51759193422245,6.568951847877199,46.536477872908776,6.580334460506646,46.52050186377511,6.562632321686435
131,245.77.53.191,46.510650386991706,6.618873471481859,46.53646078474716,6.616016520098502,46.512639444192615,6.611692514342311
132,247.196.95.171,46.544409611768295,6.579111041539487,46.526786827517775,6.576499968386724,46.542125508320815,6.571498028147993
133,247.26.27.252,46.516529596131384,6.632320947572444,46.516728052174095,6.632409198450513,,
134,247.70.122.201,46.52915570266951,6.627355926244203,46.520794247046844,6.579619289856219,46.52855787912976,6.623285781699166
135,250.117.118.197,46.54960709033736,6.628232953145537,46.536460784747156,6.616016520098501,46.551109435703935,6.62113073682305
136,250.163.7.81,46.51518756963081,6.567719102422657,46.53294222140507,6.591174086010503,46.52048212375352,6.566755965077098
137,250.71.124.231,46.55215382261362,6.604171825604082,46.55247290421611,6.606547194866625,46.55215382261362,6.604171825604082
138,254.77.88.10,46.52060438502039,6.614147033265447,46.54648429922497,6.57344706420223,46.52060438502039,6.614147033265449
139,27.162.61.209,46.52915570266951,6.627355926244204,46.51370679354268,6.558102491752227,46.52960874611382,6.623739135027795
140,27.89.29.117,46.53563549196545,6.60360171556608,46.531523428039996,6.577225435588299,46.53601108551992,6.603775615342477
141,28.234.194.204,46.52158525124979,6.620638179616659,46.538985635517996,6.599286632636916,46.52782622797131,6.627547044490809
142,3.36.170.195,46.55998841851462,6.636433958847102,46.55998841851462,6.636433958847102,,
143,31.94.149.244,46.55095131177136,6.584687767277779,46.5684471723514,6.61200742114635,46.54987279652848,6.582757515785049
144,33.105.198.25,46.53274834767285,6.6280065136089705,46.53333939621372,6.620658482449444,,
145,34.101.177.245,46.549510616012064,6.609579273266637,46.53294222140507,6.591174086010503,46.55034241161493,6.6028524983313
146,34.34.64.234,46.52733405868255,6.552217249560228,46.54562561630373,6.577847748714084,46.5265693539772,6.558359405472169
147,36.236.230.96,46.54069942360882,6.566800028640768,46.52678682751777,6.576499968386726,46.540896842996695,6.569174801623043
148,37.12.103.243,46.539318537853,6.607186289538899,46.53896037388035,6.602514510523961,46.538960373880364,6.602514510523963
149,37.238.140.76,46.51907799910528,6.62383687586234,46.52322235706757,6.569618055391518,46.51637128568547,6.622289267252755
150,37.52.192.45,46.51907799910527,6.623836875862341,46.518198474555895,6.6280882394702685,46.51819847455589,6.6280882394702685
151,37.74.148.147,46.539318537853,6.607186289538899,46.535919065170155,6.575487739371416,46.536951841060876,6.604531851444878
152,37.93.75.56,46.553004133367544,6.581208366963053,46.54078235268317,6.591896587758606,46.54987279652849,6.58275751578505
153,4.78.164.209,46.56529045262247,6.640854707783856,46.54849046584163,6.615589389063845,46.566273995842316,6.644205760088192
154,42.58.33.7,46.56342909154269,6.648434138269117,46.54648429922497,6.57344706420223,46.56844377224734,6.6481190016854175
155,45.192.57.66,46.54455978578567,6.563610848275491,46.53591906517015,6.5754877393714155,46.54389631084838,6.565544815138606
156,46.103.95.199,46.56012376599054,6.598239721705934,46.52578117179066,6.600312404721808,46.56014415936724,6.598203678264672
157,49.133.11.43,46.51984649028777,6.615329356108743,46.55873755390918,6.640894930889063,46.52060438502038,6.614147033265449
158,49.205.49.101,46.536254271700045,6.550164125928204,46.541133184348006,6.597673448354417,46.540757676766255,6.559160298498956
159,51.24.62.219,46.51907799910527,6.623836875862341,46.54116330407822,6.57177507484703,46.52017723502732,6.6234222891655765
160,52.1.34.89,46.52417945556334,6.612860478727237,46.523222357067546,6.569618055391518,46.52738868108303,6.613624610130318
161,52.35.191.21,46.533011989078,6.602258169218073,46.520903436993635,6.613858586304443,46.53164924305743,6.6068088387306805
162,53.184.207.174,46.53903460335773,6.595283024855717,46.537083458534354,6.596870795677535,46.537083458534354,6.596870795677536
163,57.100.56.37,46.56343711374299,6.573975886939012,46.535919065170155,6.575487739371416,46.56385422409713,6.574057165568125
164,58.148.135.246,46.56830858426094,6.6181010435269965,46.55252166054096,6.622535132777766,46.56454806724552,6.613810188658049
165,58.9.101.51,46.56962914042669,6.6021439632008345,46.567189616167845,6.604013765126465,46.56727063523757,6.603920348588144
166,60.109.165.215,46.53113201402904,6.581804972271766,46.5684471723514,6.61200742114635,46.53302157425665,6.585647595680997
167,60.235.63.253,46.55731047981018,6.643756283677161,46.54637740125457,6.575353054770723,46.562814906720085,6.64375513743622
168,61.119.100.118,46.51585318230128,6.620696945936285,46.540782352683166,6.591896587758606,46.517510341805774,6.62406449347839
169,61.173.242.232,46.562945198052255,6.584247362336498,46.5197922458106,6.587302357717578,46.5567023165945,6.5834667546552295
170,62.87.46.15,46.51907799910527,6.623836875862341,46.54267878942991,6.59328765394039,46.516371285685494,6.6222892672527545
171,63.25.113.30,46.53891440662743,6.604344279380452,46.54491018953797,6.59804410975146,46.536808173851036,6.604243974608491
172,65.106.64.1,46.56881391849652,6.599710688975191,46.56701747735918,6.591801984405611,46.56701747735918,6.59180198440561
173,66.78.97.123,46.517381393419846,6.610435220404498,46.517381393419846,6.610435220404498,46.51738139341986,6.610435220404498
174,69.128.113.27,46.53299114942573,6.584346854497221,46.53489278319066,6.580754909358111,46.53330991725769,6.584171515896152
175,69.153.160.132,46.54425116348349,6.585875116610468,46.54267878942993,6.593287653940391,46.54849542666041,6.58604740277291
176,7.154.93.97,46.53149207636888,6.623080077617142,46.54116330407821,6.57177507484703,46.52915570266951,6.627355926244203
177,7.210.121.52,46.558666412000505,6.627342060851468,46.531523428040025,6.577225435588299,46.559770121800995,6.626727890739527
178,70.162.142.125,46.53991919347354,6.583580739672117,46.54242230623346,6.577281728790471,46.53539723980054,6.581743911004511
179,71.146.193.2,46.539950420773735,6.5930554523082305,46.53539723980054,6.581743911004511,,
180,71.161.252.167,46.54626561650729,6.56631754731559,46.53912285914769,6.564621034734205,46.54802301922532,6.569657883843578
181,78.204.108.127,46.53356084429047,6.581943720121332,46.51370679354269,6.558102491752227,46.534892783190635,6.580754909358113
182,80.192.92.91,46.54865521319068,6.628301192480812,46.55542129132483,6.649592109494785,46.54557178199884,6.623764358743165
183,82.225.127.217,46.56197881220141,6.583814950654976,46.536460784747185,6.616016520098501,46.5567023165945,6.5834667546552295
184,82.230.180.56,46.5638517119462,6.648454410388916,46.52578117179066,6.600312404721807,46.56920952755545,6.649531129291131
185,82.249.248.9,46.505332161567814,6.647583970175093,46.55107163808287,6.618198724563679,46.50499317111984,6.646247394953719
186,84.37.183.178,46.56068647997177,6.626962485016818,46.52322235706756,6.569618055391518,46.561247327366644,6.62301239135316
187,87.160.243.55,46.54193576652364,6.589939374575381,46.55107163808287,6.618198724563679,46.53539723980054,6.58174391100451
188,88.32.125.209,46.5629357515204,6.63527504497478,46.56281765400373,6.635770743311548,46.56281765400373,6.635770743311549
189,89.234.179.60,46.55229171037083,6.598604649288269,46.54267878942991,6.593287653940389,46.55077911962886,6.592034367876887
190,9.222.136.149,46.55185387592534,6.635800366882492,46.56489716353281,6.624231814027893,46.55185387592534,6.635800366882492
191,90.18.152.161,46.52915570266952,6.627355926244204,46.5276215199923,6.565885586749954,46.52960874611382,6.623739135027795
192,90.62.189.218,46.515853182301285,6.620696945936285,46.52180942095789,6.616377951061819,46.52017723502733,6.6234222891655765
193,91.60.233.179,46.526458736423066,6.556966274147876,46.53459873318287,6.605685295084863,46.5265693539772,6.558359405472169
194,92.140.193.171,46.56033645687696,6.625724108156354,46.53025538749741,6.585234443083124,46.559770121800995,6.626727890739528
195,94.220.204.193,46.55760986519299,6.563680880208682,46.56748779729455,6.622810821844465,46.557039299933116,6.56970666275866
196,94.223.68.192,46.538914406627434,6.604344279380453,46.52779159387114,6.59757122821799,46.53682729938896,6.600886468443971
197,95.146.245.203,46.56294519805225,6.584247362336498,46.52184350250188,6.582789297417716,46.562945198052255,6.584247362336498
198,96.128.153.246,46.560171909490215,6.648719746247985,46.52578117179066,6.600312404721808,46.55731047981018,6.643756283677161
199,97.138.146.97,46.51760663293254,6.560419062912986,46.52051751178951,6.568483192558133,46.5205175117895,6.5684831925581335
