cell_id,num_packets,in_pkts,in_pkts/total,out_pkts/total,num_bytes,bytes_in,bytes_in/total,bytes_out/total,avg_in_pkt_size,markers,burst_size_1,burst_size_2,burst_size_3,burst_time_1,burst_time_2,burst_time_3,burst_seq_1,burst_seq_2,burst_seq_3,percentage_fluctuation_start_middle,percentage_fluctuation_middle_end,avg_interval_pkts
2,130,127,0.9769230769230769,0.023076923076923078,321.4100000000001,318.3920000000001,0.990610124140506,0.009389875859494102,2.507023622047245,5,8.514000000000001,7.106000000000001,7.106000000000001,1.620414320540548,1.620414316817258,1.620414325198082,70,34,86,6.77,0.54,0.1817568333333333333333333333
2,127,124,0.9763779527559056,0.023622047244094488,310.266,305.355,0.9841716462648179,0.01582835373518207,2.4625403225806455,5,4.29,4.29,4.29,1.620414769613591,1.62041477132682,1.620414771390203,11,21,25,-17.88,5.97,0.1743849674796747967479674797
2,110,107,0.9727272727272728,0.02727272727272727,281.3400000000001,276.4000000000001,0.9824411743797541,0.017558825620245962,2.5831775700934587,5,11.33,8.514000000000001,5.698,1.619870475958073,1.61987048686189,1.619870474115104,22,87,14,10.28,0.0,0.2765478584905660377358490566
2,131,126,0.9618320610687023,0.03816793893129771,333.69100000000014,328.42700000000013,0.9842249266537005,0.015775073346299413,2.606563492063493,9,8.514000000000001,7.106000000000001,7.106000000000001,1.620414586821864,1.620414588543627,1.620414590212906,11,31,35,35.47,-14.08,0.183727504000000
2,127,124,0.9763779527559056,0.023622047244094488,309.07700000000006,304.13700000000006,0.9840169278205755,0.015983072179424542,2.4527177419354844,5,4.29,4.29,4.29,1.619870322789441,1.619870322958903,1.619870322969038,19,28,29,-15.42,31.67,0.1863402926829268292682926829
2,160,150,0.9375,0.0625,360.67399999999975,346.52299999999974,0.9607651230751315,0.03923487692486847,2.3101533333333317,13,12.576999999999998,4.29,4.29,1.620414726392429,1.620414719875523,1.620414721438393,92,29,37,17.59,-2.17,0.1856789463087248322147651007
2,83,80,0.963855421686747,0.03614457831325301,203.3069999999999,198.3379999999999,0.9755591297889399,0.024440870211060135,2.4792249999999987,5,9.922,7.106000000000001,4.29,1.619870352098725,1.619870350558259,1.619870346813125,50,41,7,44.41,-56.86,0.1659401518987341772151898734
3,170,167,0.9823529411764705,0.01764705882352941,424.3299999999999,419.38999999999993,0.9883581175028869,0.011641882497113098,2.5113173652694605,5,12.738000000000001,11.33,8.514000000000001,1.620467973972147,1.620467973971285,1.620467973973775,110,109,112,-11.91,-3.51,0.1821262891566265060240963855
3,174,168,0.9655172413793104,0.034482758620689655,428.42600000000004,420.117,0.9806057522185861,0.019394247781413826,2.5006964285714286,11,7.106000000000001,7.106000000000001,4.396,1.620414945340456,1.620414948835072,1.620414943664635,72,110,57,-15.42,17.59,0.1329220898203592814371257485
3,158,154,0.9746835443037974,0.02531645569620253,426.45700000000016,420.3940000000002,0.9857828573572482,0.014217142642751786,2.72983116883117,7,13.793,12.738000000000001,9.922,1.619870611535966,1.619870620961479,1.619870608050473,29,94,6,10.28,-28.16,0.1539111895424836601307189542
3,174,170,0.9770114942528736,0.022988505747126436,457.70800000000025,453.56700000000023,0.9909527471663157,0.009047252833684353,2.66804117647059,7,9.922,8.487,8.215,1.620415099538032,1.620415099538018,1.620415105227861,66,65,106,35.47,-31.67,0.1300344733727810650887573964
3,169,167,0.9881656804733728,0.011834319526627219,397.043,393.255,0.9904594716441292,0.009540528355870775,2.354820359281437,3,7.106000000000001,5.698,5.698,1.619870646861157,1.619870647011702,1.619870648616843,87,91,108,10.28,-25.7,0.1488124216867469879518072289
3,200,197,0.985,0.015,452.2639999999997,447.3529999999997,0.9891412980029364,0.01085870199706367,2.2708274111675113,5,11.33,7.106000000000001,7.106000000000001,1.620415197904823,1.620415205829506,1.620415218957081,10,63,183,2.17,-14.62,0.1273785969387755102040816327
3,168,165,0.9821428571428571,0.017857142857142856,417.2599999999999,412.3489999999999,0.9882303599674064,0.01176964003259359,2.4990848484848476,5,8.514000000000001,7.106000000000001,5.698,1.62041500419835,1.620414988317949,1.620414988354147,156,18,22,2.17,14.08,0.1239582256097560975609756098
3,173,166,0.9595375722543352,0.04046242774566474,470.78199999999975,461.32799999999975,0.979918518549987,0.020081481450012966,2.779084337349396,10,11.33,8.514000000000001,8.514000000000001,1.620415410502273,1.620415410469575,1.620415416182827,122,120,161,16.46,14.08,0.1600562060606060606060606061
3,165,162,0.9818181818181818,0.01818181818181818,412.64300000000014,407.73200000000014,0.9880986712485126,0.01190132875148736,2.516864197530865,5,4.29,4.29,4.29,1.619870580031312,1.619870580092165,1.619870581814301,7,10,13,-17.08,17.08,0.1573072360248447204968944099
3,176,173,0.9829545454545454,0.017045454545454544,419.56200000000007,414.65100000000007,0.9882949361476969,0.011705063852303115,2.396826589595376,5,7.106000000000001,7.106000000000001,7.106000000000001,1.620415421471294,1.620415422855383,1.620415438669564,8,17,144,-13.53,-6.71,0.1268591802325581395348837209
3,174,171,0.9827586206896551,0.017241379310344827,429.57899999999984,424.60999999999984,0.9884328610104312,0.011567138989568862,2.4830994152046775,5,8.514000000000001,7.106000000000001,7.106000000000001,1.620415243546745,1.620415234590179,1.620415243339636,116,42,107,10.28,0.0,0.1516439470588235294117647059
3,183,181,0.9890710382513661,0.01092896174863388,446.8550000000002,443.0670000000002,0.9915229772521288,0.008477022747871231,2.4478839779005535,3,8.514000000000001,7.106000000000001,7.106000000000001,1.620415311255531,1.620415311286647,1.6204153130953,21,23,40,-12.45,17.59,0.1227288888888888888888888889
3,175,171,0.9771428571428571,0.022857142857142857,440.497,434.40500000000003,0.9861701668796836,0.013829833120316371,2.5403801169590645,7,7.106000000000001,7.106000000000001,7.106000000000001,1.620415068957742,1.620415071978712,1.620415084500021,35,67,162,-15.42,-2.46,0.1204599588235294117647058824
3,168,166,0.9880952380952381,0.011904761904761904,458.857,455.069,0.9917447047773054,0.008255295222694652,2.7413795180722893,3,9.922,8.514000000000001,7.953,1.620415452213914,1.620415462584351,1.620415446124986,53,130,10,-20.05,6.77,0.1253007454545454545454545455
3,177,175,0.9887005649717514,0.011299435028248588,447.0799999999999,443.2629999999999,0.9914623780978795,0.008537621902120427,2.532931428571428,3,8.514000000000001,8.514000000000001,7.106000000000001,1.620415136531537,1.620415138572084,1.620415131974179,146,159,109,-12.45,28.7,0.1365443563218390804597701149
3,174,171,0.9827586206896551,0.017241379310344827,412.0930000000001,407.1820000000001,0.9880827871378548,0.011917212862145194,2.381181286549708,5,8.514000000000001,7.106000000000001,7.106000000000001,1.620415019215826,1.620415019080395,1.620415019233566,63,58,64,2.17,-14.08,0.1436063235294117647058823529
3,167,165,0.9880239520958084,0.011976047904191617,436.13700000000006,432.34900000000005,0.9913146557159791,0.008685344284020846,2.62029696969697,3,7.106000000000001,7.106000000000001,7.106000000000001,1.620415037453755,1.620415041467149,1.620415050667195,6,29,101,2.17,-7.31,0.1503634207317073170731707317
3,190,187,0.9842105263157894,0.015789473684210527,442.60300000000007,437.66300000000007,0.9888387561765284,0.011161243823471598,2.34044385026738,5,7.106000000000001,7.106000000000001,7.106000000000001,1.620415265542836,1.620415268832878,1.620415277148588,75,99,178,0.0,-15.42,0.1291716827956989247311827957
3,207,205,0.9903381642512077,0.00966183574879227,429.0539999999997,427.1879999999997,0.9956508970898769,0.004349102910123205,2.083843902439023,3,5.862,5.698,5.698,1.620415369004704,1.620415374229861,1.620415374272352,62,121,123,21.39,-14.62,0.1202911666666666666666666667
3,156,154,0.9871794871794872,0.01282051282051282,422.6080000000001,418.7910000000001,0.9909679892477189,0.00903201075228107,2.719422077922079,3,13.886,8.514000000000001,7.106000000000001,1.619870690994187,1.619870714790579,1.619870693014633,7,153,11,-12.45,-5.43,0.1701028104575163398692810458
3,177,175,0.9887005649717514,0.011299435028248588,418.7389999999999,414.9219999999999,0.9908845366684259,0.009115463331574085,2.370982857142857,3,7.106000000000001,5.698,5.698,1.620414972855321,1.620414966429015,1.620414971215013,90,37,76,-15.42,2.97,0.1210678563218390804597701149
3,204,202,0.9901960784313726,0.00980392156862745,459.076,455.288,0.9917486429262257,0.008251357073774277,2.25390099009901,3,7.106000000000001,7.106000000000001,7.106000000000001,1.620415175000038,1.620415175035157,1.620415182886867,33,35,102,-11.91,-5.97,0.1153341144278606965174129353
3,160,158,0.9875,0.0125,414.576,410.788,0.9908629539577786,0.00913704604222145,2.5999240506329113,3,8.514000000000001,8.514000000000001,7.106000000000001,1.620414917980364,1.620414920980826,1.620414920853199,35,59,52,10.28,-23.56,0.1282034012738853503184713376
3,203,200,0.9852216748768473,0.014778325123152709,430.3079999999998,425.3969999999998,0.9885872444853454,0.011412755514654625,2.126984999999999,5,5.698,4.696,4.29,1.620415351429015,1.620415338453837,1.620415333762079,163,50,7,-11.91,-7.31,0.1227400502512562814070351759
3,159,154,0.9685534591194969,0.031446540880503145,408.7500000000002,401.56400000000025,0.9824195718654435,0.017580428134556566,2.607558441558443,9,13.735,8.514000000000001,8.514000000000001,1.619870665806244,1.61987066767198,1.619870671542988,21,37,62,16.25,-31.67,0.1484406143790849673202614379
3,175,171,0.9771428571428571,0.022857142857142857,427.30000000000024,423.1880000000002,0.9903767844605663,0.009623215539433648,2.4747836257309954,7,7.106000000000001,7.106000000000001,5.698,1.620415147162282,1.620415155126176,1.620415145741288,17,74,10,7.31,-5.97,0.1370976470588235294117647059
3,160,155,0.96875,0.03125,415.7750000000003,408.58900000000034,0.9827166135530034,0.017283386446996563,2.6360580645161313,9,14.144,13.898,11.33,1.619870542926733,1.619870532686037,1.619870532686515,113,53,54,16.25,-34.13,0.1560686558441558441558441558
3,206,203,0.9854368932038835,0.014563106796116505,441.8469999999997,436.9359999999997,0.9888852928728723,0.011114707127127725,2.1523940886699493,5,5.698,5.698,5.698,1.620415286410672,1.620415287920804,1.620415289490067,35,50,66,-19.92,30.2,0.1154935792079207920792079208
3,166,165,0.9939759036144579,0.006024096385542169,418.5550000000002,415.89000000000016,0.9936328558970744,0.006367144102925539,2.5205454545454553,1,11.33,9.922,8.514000000000001,1.619870566545038,1.619870566721258,1.619870573453038,97,106,144,2.17,-14.08,0.1490076707317073170731707317
4,30,29,0.9666666666666667,0.03333333333333333,50.11399999999999,49.37099999999999,0.9851738037275013,0.014826196272498706,1.7024482758620685,1,3.693,3.693,3.693,1.620415658815397,1.620415670134723,1.62041567226008,7,24,28,8.94,-2.17,0.675233000000000
4,30,28,0.9333333333333333,0.06666666666666667,80.80499999999999,77.017,0.9531217127652992,0.04687828723470083,2.7506071428571426,3,4.29,4.29,4.29,1.620415477483412,1.620415481792312,1.62041548191428,5,15,17,10.28,-30.33,0.2592661481481481481481481481
4,31,29,0.9354838709677419,0.06451612903225806,68.213,66.347,0.9726445105771627,0.027355489422837293,2.2878275862068964,3,4.29,4.29,4.29,1.619870754597713,1.619870754816209,1.619870756605586,2,5,8,1.34,1.92,0.2912375714285714285714285714
4,28,26,0.9285714285714286,0.07142857142857142,72.838,69.05,0.9479941788626816,0.05200582113731844,2.6557692307692307,3,4.29,4.29,4.29,1.620415545943158,1.62041554596304,1.620415547765845,7,8,12,-11.91,22.19,0.348312120000000
4,27,26,0.9629629629629629,0.037037037037037035,73.953,71.288,0.9639635985017511,0.03603640149824889,2.741846153846154,1,7.345999999999999,7.106000000000001,4.29,1.619870766568587,1.619870771700557,1.619870766540049,6,19,4,-17.88,4.89,0.347490200000000
4,35,34,0.9714285714285714,0.02857142857142857,75.782,75.039,0.9901955609511495,0.00980443904885065,2.207029411764706,1,4.29,4.29,4.143,1.620415586495557,1.620415590683751,1.620415590513749,3,28,21,3.8,-3.8,0.2036550606060606060606060606
4,33,32,0.9696969696969697,0.030303030303030304,91.07300000000001,90.33000000000001,0.9918417093979556,0.008158290602044514,2.8228125000000004,1,8.514000000000001,7.106000000000001,5.698,1.620415503680187,1.620415498425837,1.620415503697595,20,5,22,29.5,-10.28,0.2699853870967741935483870968
4,29,27,0.9310344827586207,0.06896551724137931,71.64999999999999,67.862,0.9471318911374739,0.05286810886252618,2.5134074074074073,3,7.106000000000001,5.698,4.29,1.620415676185497,1.620415680293304,1.620415680143108,6,21,16,-15.42,17.59,0.2548193461538461538461538462
4,30,29,0.9666666666666667,0.03333333333333333,66.454,63.788999999999994,0.959897071658591,0.0401029283414091,2.1996206896551724,1,7.106000000000001,4.29,4.29,1.619870748694085,1.619870744044519,1.619870748662389,21,3,18,-15.42,1.09,0.2297576785714285714285714286
4,32,31,0.96875,0.03125,65.971,65.22800000000001,0.988737475557442,0.011262524442558094,2.1041290322580646,1,7.375,5.698,4.29,1.620415689545566,1.620415689528997,1.620415685234946,23,21,3,3.8,0.0,0.240458700000000
4,29,28,0.9655172413793104,0.034482758620689655,66.155,63.489999999999995,0.9597158189101352,0.04028418108986471,2.2674999999999996,1,4.29,4.29,4.29,1.620415596116519,1.620415596130992,1.620415599931055,6,7,18,-17.88,3.8,0.1998137777777777777777777778
4,27,26,0.9629629629629629,0.037037037037037035,61.14800000000001,60.40500000000001,0.9878491528749918,0.012150847125008175,2.323269230769231,1,7.106000000000001,4.29,4.143,1.620415628720507,1.6204156286995,1.620415628688949,21,19,18,3.8,3.51,0.240032280000000
4,32,31,0.96875,0.03125,73.939,73.196,0.9899511759693802,0.010048824030619836,2.3611612903225807,1,4.29,4.29,4.29,1.620415535307197,1.620415540262058,1.620415540425722,3,15,19,35.47,-11.11,0.269616200000000
4,26,25,0.9615384615384616,0.038461538461538464,69.46499999999999,66.79999999999998,0.9616353559346432,0.03836464406535666,2.6719999999999993,1,5.698,5.698,4.29,1.620415694848645,1.620415699140966,1.620415695022078,3,18,7,-15.42,-2.46,0.2828342916666666666666666667
